Spacy_NOUN	0.0
Spacy_DET	0.0
Spacy_AUX	0.0
Spacy_VERB	0.0
Spacy_ADJ	0.0
Spacy_PUNCT	71.22653638467473
Spacy_CCONJ	0.0
Spacy_PROPN	0.0
Spacy_ADP	0.0
Spacy_PRON	0.0
Spacy_ADV	95.54973821989529
Spacy_SCONJ	0.0
Spacy_PART	0.0
Spacy_NUM	98.54576561163387
Spacy_X	16.85823754789272
Spacy_INTJ	0.0
SpacyPOS_A	85.27000964320155
SpacyPOS_N	93.71428571428571
SpacyPOS_PRO	97.19444444444444
SpacyPOS_V	91.11057576487593
SpacyPOS_SENT	99.68708091193562
SpacyPOS_CONJ	95.31764705882352
SpacyPOS_PUNCT	99.58640532278368
SpacyPOS_PREP	98.68147120055517
SpacyPOS_ADV	85.74434508153604
SpacyPOS_PAR	92.60658391797085
SpacyPOS_NUM	98.28178694158076
SpacyPOS_ABB	95.97989949748744
SpacyPOS_INT	58.8235294117647
SpacyPOS_X	65.51724137931035
SpacyPOS_PREF	100.0
Spacy_right_NOUN	0.0
Spacy_right_DET	0.0
Spacy_right_AUX	0.0
Spacy_right_VERB	0.0
Spacy_right_ADJ	0.0
Spacy_right_PUNCT	71.22653638467473
Spacy_right_CCONJ	0.0
Spacy_right_PROPN	0.0
Spacy_right_ADP	0.0
Spacy_right_PRON	0.0
Spacy_right_ADV	89.45416004239533
Spacy_right_SCONJ	0.0
Spacy_right_PART	0.0
Spacy_right_NUM	97.85775492716367
Spacy_right_X	14.17004048582996
Spacy_right_INTJ	0.0
Spacy_rightPOS_A	81.73854447439354
Spacy_rightPOS_N	93.29831263928685
Spacy_rightPOS_PRO	97.39057239057239
Spacy_rightPOS_V	91.83825353510295
Spacy_rightPOS_SENT	99.82094897045658
Spacy_rightPOS_CONJ	94.45475638051045
Spacy_rightPOS_PUNCT	99.8197548666186
Spacy_rightPOS_PREP	98.86178861788618
Spacy_rightPOS_ADV	83.58208955223881
Spacy_rightPOS_PAR	93.72570794003332
Spacy_rightPOS_NUM	97.6027397260274
Spacy_rightPOS_ABB	95.93908629441624
Spacy_rightPOS_X	64.28571428571429
Spacy_rightPOS_INT	100.0
Spacy_rightPOS_PREF	100.0
TreeTagger.par_NOUN	0.0
TreeTagger.par_DET	0.0
TreeTagger.par_AUX	0.0
TreeTagger.par_VERB	0.0
TreeTagger.par_ADJ	0.0
TreeTagger.par_PUNCT	71.15335217056254
TreeTagger.par_CCONJ	0.0
TreeTagger.par_PROPN	0.0
TreeTagger.par_ADP	0.0
TreeTagger.par_PRON	0.0
TreeTagger.par_ADV	83.88531883341572
TreeTagger.par_SCONJ	0.0
TreeTagger.par_PART	0.0
TreeTagger.par_NUM	99.47043248014121
TreeTagger.par_X	2.097902097902098
TreeTagger.par_INTJ	0.0
TreeTaggerPOS.par_N	97.12738403578997
TreeTaggerPOS.par_PRO	97.90605546123373
TreeTaggerPOS.par_V	95.9548673628616
TreeTaggerPOS.par_A	95.42421353670161
TreeTaggerPOS.par_SENT	61.984069514844315
TreeTaggerPOS.par_CONJ	93.48076480073716
TreeTaggerPOS.par_PUNCT	89.37823834196891
TreeTaggerPOS.par_PREP	99.22933208780944
TreeTaggerPOS.par_ADV	88.92455858747994
TreeTaggerPOS.par_PAR	91.89777052746058
TreeTaggerPOS.par_NUM	99.38271604938272
TreeTaggerPOS.par_ABB	70.58823529411765
TreeTaggerPOS.par_INT	58.333333333333336
TreeTaggerPOS.par_PREF	75.0
TreeTagger_right.par_NOUN	0.0
TreeTagger_right.par_DET	0.0
TreeTagger_right.par_AUX	0.0
TreeTagger_right.par_VERB	0.0
TreeTagger_right.par_ADJ	0.0
TreeTagger_right.par_PUNCT	71.1899254690311
TreeTagger_right.par_CCONJ	0.0
TreeTagger_right.par_PROPN	0.0
TreeTagger_right.par_ADP	0.0
TreeTagger_right.par_PRON	0.0
TreeTagger_right.par_ADV	81.46718146718146
TreeTagger_right.par_SCONJ	0.0
TreeTagger_right.par_PART	0.0
TreeTagger_right.par_NUM	99.55673758865248
TreeTagger_right.par_X	3.125
TreeTagger_right.par_INTJ	0.0
TreeTagger_rightPOS.par_N	96.09059882097425
TreeTagger_rightPOS.par_PRO	97.73379231210556
TreeTagger_rightPOS.par_V	96.26856659823693
TreeTagger_rightPOS.par_A	95.54973821989529
TreeTagger_rightPOS.par_SENT	61.984069514844315
TreeTagger_rightPOS.par_CONJ	93.4361130576968
TreeTagger_rightPOS.par_PUNCT	89.50937375349022
TreeTagger_rightPOS.par_PREP	99.2240771220315
TreeTagger_rightPOS.par_ADV	88.02331743508213
TreeTagger_rightPOS.par_PAR	92.82560706401766
TreeTagger_rightPOS.par_NUM	99.38107869142353
TreeTagger_rightPOS.par_ABB	48.32214765100671
TreeTagger_rightPOS.par_INT	59.45945945945946
TreeTagger_rightPOS.par_PREF	50.0
